document_id,set,character_name,character_type,unit_quality_score
abcdd1cea75a1268bc1408ef16f9acada946a0f1,test,Webster,Supporting role character of Hero,0.3330965042114258
0f7240360f4c2d49708c9f704b467822768820d7,test,Cora,Supporting role character of Hero,0.0
0f7240360f4c2d49708c9f704b467822768820d7,test,Nick,Hero,1.0
0f7240360f4c2d49708c9f704b467822768820d7,test,Nicole,Spouse/Partner/Lover of Hero,0.2889614999294281
0f7240360f4c2d49708c9f704b467822768820d7,test,Palomino,Villain/Antagonist,0.32052046060562134
0f7240360f4c2d49708c9f704b467822768820d7,test,Tito,Supporting role character of Hero,0.0
0f7240360f4c2d49708c9f704b467822768820d7,test,Wolf,Supporting role character of Hero,0.0
1c21d6ba289ca1c198896ba4b95b3ee5887f0e76,test,Luke,Supporting role character of Hero,0.3179803788661957
1c21d6ba289ca1c198896ba4b95b3ee5887f0e76,test,Theo,Supporting role character of Hero,0.3179803788661957
3be0847afe72140727e7e9d69efe1972fe009592,test,Carrie,Hero,0.4175103008747101
3be0847afe72140727e7e9d69efe1972fe009592,test,Delfy,Sidekick of Hero,0.2733152508735657
3be0847afe72140727e7e9d69efe1972fe009592,test,Doc,Supporting role character of Villain,0.2916003167629242
3be0847afe72140727e7e9d69efe1972fe009592,test,Pryce,Sidekick of Hero,0.0
00f85a11a152739db6995cf2c5676d836185af20,test,Libby,Villain/Antagonist,0.34722912311553955
00f85a11a152739db6995cf2c5676d836185af20,test,Valerie,Hero,0.3893737494945526
b987ed205fdf4482001c880f83b9d01d97325e14,test,Cooper,Sidekick of Hero,0.0
b987ed205fdf4482001c880f83b9d01d97325e14,test,Justin,Supporting role character of Hero,0.0
b987ed205fdf4482001c880f83b9d01d97325e14,test,Miller,Hero,0.27772799134254456
b987ed205fdf4482001c880f83b9d01d97325e14,test,Peters,Supporting role character of Hero,0.27772799134254456
b987ed205fdf4482001c880f83b9d01d97325e14,test,Smith,Supporting role character of Hero,0.0
b987ed205fdf4482001c880f83b9d01d97325e14,test,Starck,Sidekick of Hero,0.0
b987ed205fdf4482001c880f83b9d01d97325e14,test,Weir,Villain/Antagonist,0.0
0379e081617ade883c1c59b4266db7844d33373e,test,Billy,Spouse/Partner/Lover of Hero,0.0016091829165816307
0379e081617ade883c1c59b4266db7844d33373e,test,Casey,Supporting role character of Villain,0.0016091829165816307
0379e081617ade883c1c59b4266db7844d33373e,test,Dewey,Supporting role character of Hero,0.05693995580077171
0379e081617ade883c1c59b4266db7844d33373e,test,Gale,Supporting role character of Hero,0.0016091829165816307
0379e081617ade883c1c59b4266db7844d33373e,test,Kenny,Supporting role character of Hero,0.0
0379e081617ade883c1c59b4266db7844d33373e,test,Randy,Supporting role character of Hero,0.0
0379e081617ade883c1c59b4266db7844d33373e,test,Sidney,Hero,0.05693995580077171
0379e081617ade883c1c59b4266db7844d33373e,test,Stu,Supporting role character of Villain,0.0679774284362793
0379e081617ade883c1c59b4266db7844d33373e,test,Tatum,Supporting role character of Hero,0.0
