document_id,set,summary
9a50bcf24dea0f3934df9a55f6e82df03c19c7cb,train,"The president is caught making advances on an underage girl inside the Oval Office, less than two weeks before the election. Conrad Brean, a top spin doctor, is brought in by presidential aide Winifred Ames to take the public's attention away from the scandal. He decides to construct a fictional war in Albania, hoping the media will concentrate on this instead. Brean contacts Hollywood producer Stanley Motss to create the war, complete with a theme song and fake film footage of a photogenic orphan. The hoax is initially successful, with the president quickly gaining ground in the polls.

When the CIA learns of the plot, they send Agent Young to confront Brean about the hoax. Brean convinces Young that revealing the deception is against his and the CIA's best interests. But when the CIA -- in collusion with the president's rival candidate -- reports that the war has ended, the media begins to focus back on the president's sexual abuse scandal. To counter this, Motss invents a hero who was left behind enemy lines in Albania. Inspired by the idea that he was ""discarded like an old shoe"", Brean and Motss ask the Pentagon to provide a special forces soldier with a matching name (a sergeant named ""Schumann"" is identified) around whom a POW narrative can be constructed. As part of the hoax, folk singer Johnny Dean (Willie Nelson) records a song called ""Old Shoe"", which is pressed onto a 78 rpm record, prematurely aged so that listeners will think it was recorded years earlier, and sent to the Library of Congress to be ""found"".  Soon, large numbers of old pairs of shoes began appearing on phone and power lines, and a grassroots movement takes hold.

When the team goes to retrieve Schumann, they discover he is in fact a criminally insane Army convict. On the way back, their plane crashes en route to Andrews Air Force Base. The team survives and is rescued by a farmer, an illegal alien who is given expedited citizenship for a better story. However, Schumann is killed after he attempts to rape a gas station owner's daughter. Seizing the opportunity, Motss stages an elaborate military funeral for Schumann, claiming that he died from wounds sustained during his rescue.

While watching a political talk show, Motss gets frustrated that the media are crediting the president's upsurge in the polls to the bland campaign slogan of ""Don't change horses in mid-stream"" rather than to Motss's hard work. Motss states that he wants credit and will reveal his involvement, despite Brean's offer of an ambassadorship and the dire warning that he is ""playing with his life"". After Motss refuses to change his mind, Brean reluctantly orders his security staff to kill him. A newscast reports that Motss has died of a heart attack at home, the president was successfully re-elected, and an Albanian terrorist organization has claimed responsibility for a recent bombing."
83a1fd492021ceb110451d65888072daf64a5d4f,train,"On June 17, 1972, security guard Frank Wills at the Watergate complex finds a door's bolt taped over so that it will not lock. He calls the police, who find and arrest five burglars in the Democratic National Committee headquarters within the complex. The next morning, The Washington Post assigns new reporter Bob Woodward to the local courthouse to cover the story, which is considered of minor importance.

Woodward learns that the five men, four Cuban-Americans from Miami and James W. McCord, Jr., had electronic bugging equipment and are represented by a high-priced ""country club"" attorney. At the arraignment, McCord identifies himself in court as having recently left the Central Intelligence Agency (CIA), and the others are also revealed to have CIA ties. Woodward connects the burglars to E. Howard Hunt, a former employee of the CIA and President Richard Nixon's White House Counsel, Charles Colson.

Carl Bernstein, another Post reporter, is assigned to cover the Watergate story with Woodward. The two young men are reluctant partners but work well together. Executive editor Benjamin Bradlee believes their work lacks reliable sources and is not worthy of the Post's front page, but he encourages further investigation.

Woodward contacts a senior government official, an anonymous source whom he has used before and refers to as ""Deep Throat."" Communicating secretly, using a flag placed in a balcony flowerpot to signal meetings, they meet at night in an underground parking garage. Deep Throat speaks in riddles and metaphors, avoiding substantial facts about the Watergate break-in, but keeps advising Woodward to ""follow the money.""

Woodward and Bernstein manage to connect the five burglars to corrupt activities around campaign contributions to Nixon's Committee to Re-elect the President (CRP or, more common at the time, CREEP). This includes a check for $25,000 paid by Kenneth H. Dahlberg, whom Miami authorities identified when investigating the Miami-based burglars. Still, Bradlee and others at the Post doubt the investigation and its dependence on sources such as Deep Throat, wondering why the Nixon administration should break the law when the President is almost certain to defeat his opponent, Democratic nominee George McGovern.

Through former CREEP treasurer Hugh W. Sloan, Jr., Woodward and Bernstein connect a slush fund of hundreds of thousands of dollars to White House Chief of Staff H. R. Haldeman-- ""the second most important man in this country""-- and to former Attorney General John N. Mitchell, now head of CREEP. They learn that CREEP was financing a  ""ratfucking"" campaign to sabotage Democratic presidential candidates a year before the Watergate burglary when Nixon was lagging Edmund Muskie in the polls.

While Bradlee's demand for thoroughness compels the reporters to obtain other sources to confirm the Haldeman connection, the White House issues a non-denial denial of the Post's above-the-fold story. The editor continues to encourage investigation.

Woodward again meets secretly with Deep Throat and demands he be less evasive. Deep Throat reveals that Haldeman masterminded the Watergate break-in and cover-up. He also states that the cover-up was not just to camouflage the CREEP involvement but to hide ""covert operations"" involving ""the entire U.S. intelligence community,"" including the CIA and FBI. He warns Woodward and Bernstein that their lives, and others, are in danger. When the two relay this to Bradlee, he urges them to carry on despite the risk from Nixon's re-election.

On January 20, 1973, Bernstein and Woodward type the full story, while a television in the foreground shows Nixon taking the Oath of Office for his second term as president. A montage of Watergate-related teletype headlines from the following year is shown, ending with Nixon's resignation and the inauguration of Vice President Gerald Ford on August 9, 1974."
7d02c2427d7af9d0e8ce6267d38a6613987c2a2a,train,"Arthur Bishop (Charles Bronson) is a ""mechanic"" (a top assassin). He works exclusively for a secret international organization that has very strict rules. Bishop regularly listens to classical music, has an art collection, and is a connoisseur of fine wines. However, he is forced to live alone - he cannot show emotions or trust people. Bishop is under constant emotional pressure, so much so that he is prescribed anti-depressants for depression.  One day he is temporarily hospitalized after he loses consciousness due to the stress. Bishop pays a call girl (Jill Ireland) to have a simulated romantic social and sexual relationship, including her writing fake love letters to him.

When Bishop is assigned one of the organization's heads, ""Big Harry"" McKenna (Keenan Wynn), he shoots at Big Harry while making him think that the shots are being fired by a hidden sniper. Harry, who Bishop knows has a weak heart, runs up a steep incline, which triggers a heart attack. Bishop then finishes Harry off by smothering him.

At Big Harry's funeral, Bishop runs into Harry's narcissistic, ruthless and ambitious son Steve (Jan-Michael Vincent). Steve is intrigued by Bishop and seeks to find out more about him. Bishop is also intrigued, as he realizes that Steve has a personality suited for being a hit man, and plays along. As part of his training, Bishop teaches Steve that ""every person has a weakness, and that once this weakness is found, the target is easy to kill.""  However, Bishop failed to get his superiors' prior consent for the arrangement. Following a messy assassination conducted by Bishop and Steve, the organization warns Bishop that his irresponsible choice to involve Steve has been interpreted as selfish behavior.

The organization then gives Bishop an urgent mission, this time in Italy. Once again, Bishop involves Steve in the new plan, but just before they leave Bishop happens to find among Steve's belongings a file containing information about Bishop. This file is very similar to the files Bishop prepared for his targets. Nevertheless, Bishop allows Steve to go with him to Italy.

In Italy, Bishop and Steve approach a boat where their intended victim is supposed to be, but it becomes apparent that this was a trap and they are the real targets. Bishop and Steve are ambushed, but they manage to kill all their would-be assassins.

His apprenticeship apparently complete, Steve shares a celebratory bottle of wine with Bishop, having coated the latter's glass with brucine, a colorless and deadly alkaloid. When Bishop realizes that he has been poisoned, he asks Steve if it was because Bishop had killed Steve's father. Steve responds that he had not realized his father was murdered. Steve taunts Bishop, saying ""You said every man has his jelly spot. Yours was you just couldn't cut it alone."" Steve goes on to reveal that he was not acting on orders to kill Bishop.

Steve returns to Bishop's home to pick up the Ford Mustang he had left there. He finds a note affixed to the rear-view mirror, which reads: ""Steve, if you read this it means I didn't make it back. It also means you've broken a filament controlling a 13-second delay trigger. End of game. Bang! You're dead."" As Steve frantically reaches for the door handle, the car explodes."
4bb855bbb2a0da63ac5717c87aba8883b829201e,train,"Film producer James Ballard and his wife Catherine are in an open marriage. The couple engage in various trysts but, between them, have unenthusiastic sex. Their arousal is heightened by discussing the intimate details of their extramarital sex. She recounts sex that day with a stranger in a prop plane hangar, where she caresses the plane hull with her bare breast as the film's opening scene. She was, however, left unsatisfied. When Ballard replies he did not achieve satisfaction with his office sexual encounter that day, as he was interrupted, his wife replies ""maybe the next one"".

While driving home from work late one night, Ballard's car collides head-on with another, killing its male passenger. While trapped in the fused wreckage, the driver, Dr. Helen Remington, wife of the dead passenger, exposes a breast to Ballard when she pulls off the shoulder harness of her seat belt.

While recovering, Ballard meets Remington again, as well as a man named Bob Vaughan, who takes a keen interest in the brace holding Ballard's shattered leg together and photographs it. While leaving the hospital, Remington and Ballard begin an affair, one primarily fueled by their shared experience of the car crash (not only do all of their sexual assignations take place in cars, all of Remington's off-screen sexual encounters take place in cars as well). In an attempt to make some sense of why they are so aroused by their car wreck, they go to see one of Vaughan's cult meetings/performance pieces, a re-creation of the car crash that killed James Dean with authentic cars and stunt drivers. When Department of Transport officials break up the event, Ballard flees with Remington and Vaughan.

Ballard becomes one of Vaughan's followers who fetishize car crashes, obsessively watching car safety test videos and photographing traffic collisions. Ballard drives Vaughan's Lincoln convertible around the city while Vaughan picks up and has sex with street prostitutes and, later, Ballard's wife. In turn, Ballard has a dalliance with one of the other group members, Gabrielle, a beautiful woman whose legs are clad in restrictive steel braces and who has a vulva-like scar on the back of one of her thighs, which is used as a substitute for a vagina by Ballard. The film's sexual couplings in (or involving) cars are not restricted to heterosexual experiences. While watching videos of car crashes, Remington becomes extremely aroused and gropes the crotches of both Ballard and Gabrielle, suggesting an imminent menage a trois. Later, Vaughan and Ballard eventually turn towards each other and have sex while, also later, Gabrielle and Remington have sex with each other.

Although Vaughan claims at first that he is interested in the ""reshaping of the human body by modern technology,"" in fact his project is to live out the philosophy that the car crash is a ""benevolent psychopathology that beckons towards us"".

The film's climax begins with Vaughan's death in an intentional crash. It ends with another deliberate crash where Ballard rams his wife's car, as she unbuckles her seat belt intentionally. As he caresses her bruised body on the grass median near the crash, she replies that she is unhurt (though she has open bloody cuts). As they make out under the flipped car, Ballard whispers in her ear, ""Maybe the next one"", implying their fetish involves death."
e5b92b062c01f4016c439c2f76a114370142d414,train,"Soon-to-retire detective William Somerset is partnered with short-tempered but idealistic David Mills, who has recently moved to an unnamed large city with his wife Tracy. After forming a friendship with Somerset, Tracy confides to him that she is pregnant and has yet to tell Mills, as she is unhappy with the city and feels it is no place to raise a child. Somerset sympathizes, having had a similar situation with his ex-girlfriend many years earlier, and advises her to tell Mills only if she plans to keep the child.

Somerset and Mills investigate a set of murders inspired by the seven deadly sins: a man forced to eat until his stomach burst, representing gluttony, and a defense attorney killed after being forced to cut a pound of flesh from himself, representing greed. Clues at the murder scenes lead them to a suspect's apartment, where they find a third victim, a drug dealer and child molester, strapped to a bed, emaciated but alive, representing sloth. The third victim is in critical condition and in no way would be able to answer any questions asked from Somerset and Mills. Daily photographs of the victim, taken over a year, show the crimes were planned far in advance.

The detectives use library records to identify a John Doe and track him to his apartment. Doe flees and Mills gives chase, during which Mills falls from a fire escape and injures his arm. Mills searches a truck before being struck in the head with a tire iron. While he is incapacitated, Doe walks up and holds Mills at gunpoint for a moment before escaping. The apartment contains hundreds of notebooks revealing Doe's psychopathy, as well as a clue to another murder. The detectives arrive too late to stop a man forced by Doe at gunpoint to kill a prostitute by raping her with a custom-made, bladed strap-on, representing lust. The following day, they attend the scene of a fifth victim, a model whose face has been mutilated by Doe; she was given the option to call for help and live disfigured, or commit suicide by taking pills, representing pride.

As Somerset and Mills return to the police station, Doe turns himself in, covered in the blood of an unidentified victim. Doe offers to take the detectives to the final two victims and confess to the murders, but only under specific terms, or he will plead insanity. Somerset is wary, but Mills agrees.

Doe's directions lead the detectives to a remote deserted location, and within minutes, a delivery van approaches. Mills holds Doe at gunpoint while Somerset intercepts the driver, who says he was instructed to bring a box to them. Doe begins to taunt Mills, telling him how envious he was of his life with Tracy. Somerset opens the box and, in a sudden panic, warns Mills to stay back. Doe states that his sin was envy, and Tracy died as a result. Her head is in the box, he says, and she was pregnant. Despite Somerset's warnings, Mills fatally shoots Doe, representing wrath, and completing Doe's plan. Somerset and the police captain watch as the devastated Mills is taken away, and Somerset offers Mills help. When the captain asks where he'll be, Somerset replies, ""Around."""
31ce5b74112c35db9004ecd486c543e9373f5d53,train,"Will Rodman, a pharmaceutical chemist at the San Francisco biotech company Gen-Sys, is testing the viral-based drug ALZ-112 on chimpanzees to find a cure for Alzheimer's disease. ALZ-112 is given to a chimp named Bright Eyes, greatly increasing her intelligence. However, during Will's presentation for the drug, Bright Eyes is forced from her cage, goes on a rampage and is shot to death. Will's boss Steven Jacobs terminates the project and has the chimps euthanized. However, Will's assistant Robert Franklin discovers that the reason for Bright Eyes' rampage was that she had recently given birth to an infant chimp. Will reluctantly agrees to take in the chimp, eventually giving him the name ""Caesar."" Will learns that Caesar has inherited his mother's intelligence through being exposed to ALZ-112 in her womb, and decides to raise him. Three years later, Caesar has become a highly intelligent animal due to the ALZ-112, and is able to play games, draw pictures, and communicate with Will through sign language. Will soon introduces Caesar to the redwood forest at Muir Woods National Monument. Meanwhile, Will treats his dementia-suffering father Charles Rodman with ALZ-112, which seems to restore his cognitive ability.

Five years later, when Caesar reaches adolescence and sees a dog on a leash like his own, he questions his identity and learns of his origins from Will. Meanwhile, Charles' condition returns as his immune system becomes resistant to ALZ-112. Caesar injures an aggressive neighbor, Douglas Hunsiker, while defending a confused Charles from him. As a result, he is taken from Will by animal control and placed in a primate shelter. Due to his increased intelligence and his different appearance to the other apes, Caesar is often tormented by the alpha chimp named Rocket and the chief guard, Dodge Landon. However, Caesar also befriends a former circus orangutan named Maurice, who also knows sign language. Caesar learns how to unlock his cage, gaining free access to the common area. With the assistance of a gorilla named Buck, he confronts Rocket and claims the position of alpha chimp. Meanwhile, Jacobs clears the development of a more powerful, gaseous version of the drug - ALZ-113 - when Will tells him it can also improve intelligence. Will takes the drug home to try to save his father, but Charles declines further treatment and dies overnight.

After attempting to test the drug on a scarred bonobo test subject named Koba, Franklin becomes exposed to ALZ-113 and becomes ill. Attempting to warn Will at his home, he sneezes blood onto Hunsiker and is later discovered dead. Will attempts to reclaim Caesar, but Caesar refuses to go home with him. Instead, he escapes from the facility later at night and returns to Will's house, where he takes canisters of the ALZ-113. Upon returning, Caesar releases the gas and allows it to enhance the intelligence of the other apes in the sanctuary. When Dodge attempts to get him back into his cage, Caesar speaks for the first time, shouting ""No!"" and gets into a fight with Dodge while freeing the apes, which inadvertently leads to Dodge's death. The apes flee the facility, releasing Koba and the remaining apes from Gen-Sys, and free more apes from the San Francisco Zoo.

A battle ensues as the ape ""army"" fights their way past a police blockade on the Golden Gate Bridge in an attempt to escape into the redwood forest. Buck sacrifices himself to save Caesar by jumping into a police helicopter in which Jacobs is riding: Koba pushes Jacobs into the Golden Gate strait to his death after the crash. As the apes find their way into the forest, Will catches up to them in a stolen police car and warns Caesar that the humans will hunt them down and begs him to return home. In response, Caesar hugs him and says, ""Caesar is home"". Will, realizing that this is indeed their last goodbye, respects Caesar's wishes. The apes embrace their new lifestyle in the forest as news and police helicopters fly over San Francisco.

In a mid-credits scene, Hunsiker leaves his house for work as an airline pilot, arriving at San Francisco International Airport for his flight to Paris. It is revealed that he is infected with ALZ-113 as his nose begins to drip blood onto the floor. A graphic then traces the spread of the virus around the globe via international flight routes, leading to a deadly pandemic setting the stage for the sequel."
7f1cb0e615795ed6be5d96ea3f13ce62921d8835,test,"Amateur tennis star Guy Haines wants to divorce his vulgar, promiscuous wife Miriam so he can marry Anne Morton, the daughter of a US Senator. On a train, smooth-talking psychopath Bruno Antony recognizes Haines and in conversation mentions his idea for a murder scheme: two perfect strangers meet and ""swap murders"" -- Bruno suggests he kill Miriam and Guy kill Bruno's hated father. Each will murder a total stranger with no apparent motive, so neither will be suspected. Guy humors Bruno by pretending to find his idea amusing, but is so eager to get away from Bruno that he leaves behind his engraved cigarette lighter, which Bruno keeps.

Guy meets with Miriam, who is pregnant by someone else, at her workplace in Metcalf, their hometown. Miriam informs Guy that she no longer wants to end their marriage. When she threatens to claim that the baby is his to thwart any divorce, they argue loudly. Later, Bruno follows Miriam to an amusement park and strangles her to death while Guy is traveling on the train back to Washington. When Guy arrives home, Bruno informs him Miriam is dead and insists that he honor their deal by killing Bruno's father.

Guy goes to the Mortons' home, where Anne's father informs Guy that his wife has been murdered. Anne's sister Barbara says that the police will think that Guy is the murderer since he has a motive. The police question Guy, but are unable to confirm his alibi: a professor Guy met on the train was so drunk that he cannot remember their encounter. But instead of arresting Guy, the police assign around-the-clock escort to keep watch on him.

To pressure Guy, Bruno follows him around Washington, introduces himself to Anne, and appears at a party at Senator Morton's house. To amuse another guest, Bruno demonstrates how to strangle someone by playfully putting his hands around her neck. His gaze falls upon Barbara, whose glasses and physical appearance resemble Miriam's. This triggers a flashback and he blacks out. Barbara tells Anne that Bruno was looking at her while strangling the other woman and Anne realizes her resemblance to Miriam. Her suspicions aroused, Anne confronts Guy, who tells her the truth about Bruno's crazy scheme.

Bruno sends Guy a pistol, a house key, and a map showing the location of his father's bedroom. Guy creeps into Bruno's father's room hoping to warn him of his son's murderous intentions, but instead, he finds Bruno there waiting for him, suspicious of Guy's sudden agreement. Guy tries to persuade Bruno to seek psychiatric help; Bruno threatens to make Guy pay for the crime from which he is benefiting.

Anne visits Bruno's home and unsuccessfully tries to explain to his befuddled mother that her son is a murderer. Bruno mentions Guy's missing cigarette lighter to Anne on leaving and claims that Guy asked him to search the murder site for it; Guy correctly surmises that Bruno intends to incriminate him by planting it there. After winning a match at Forest Hills, Guy eludes the police and heads for the amusement park to forestall Bruno.

Bruno is delayed at Metcalf when he accidentally drops Guy's lighter down a storm drain and must retrieve it. When Bruno arrives at the amusement park, a carnival worker recognizes him from the night of the murder; he informs the police, who mistakenly think he means Guy. After Guy arrives, he and Bruno fight on the park's carousel. Thinking Guy is trying to escape, a police officer shoots at him but instead kills the carousel operator, causing it to spin out of control. A carnival worker crawls underneath it and applies the brakes but the mechanism fails, causing the carousel to violently rotate off its axis; Bruno is trapped underneath it and mortally injured. The worker who recognized Bruno tells the police chief that he has never seen Guy before.

Guy tells the police of his suspicions. As Bruno dies, his fingers open to reveal Guy's lighter in his hand. While aboard a train the next day, a stranger asks if he is Guy Haines and he and Anne move to other seats."
fe94da874e9c2093a2b381f69ac4130c2ae3e734,train,"The film opens with archival footage of police raiding gay bars and arresting patrons during the 1950s and 1960s, followed by Dianne Feinstein's November 27, 1978 announcement to the press that Harvey Milk (Sean Penn) and Mayor George Moscone (Victor Garber) had been assassinated. Milk is seen recording his will throughout the film, nine days (November 18, 1978) before the assassinations. The film then flashes back to New York City in 1970, the eve of Milk's 40th birthday and his first meeting with his much younger lover, Scott Smith (James Franco).

Dissatisfied with his life and in need of a change, Milk and Smith decide to move to San Francisco in the hope of finding larger acceptance of their relationship. They open Castro Camera in the heart of Eureka Valley, a working-class neighborhood in the process of evolving into a predominantly gay neighborhood known as The Castro. Frustrated by the opposition they encounter in the once Irish-Catholic neighborhood, Milk utilizes his background as a businessman to become a gay activist, eventually becoming a mentor for Cleve Jones (Emile Hirsch). Early on, Smith serves as Milk's campaign manager, but he grows frustrated with Milk's devotion to politics, and he leaves him. Milk later meets Jack Lira (Diego Luna), a sweet-natured but unbalanced young man. As with Smith, Lira cannot tolerate Milk's devotion to political activism, and eventually hangs himself. Milk clashes with the local gay ""establishment"" which he feels to be too cautious and risk-averse.

After two unsuccessful political campaigns in 1973 and 1975 to become a city supervisor and a third in 1976 for the California State Assembly, Milk finally wins a seat on the San Francisco Board of Supervisors in 1977 for District 5. His victory makes him the first openly gay man to be voted into major public office in California and the third openly homosexual politician in the entire US. Milk subsequently meets fellow Supervisor Dan White (Josh Brolin), a Vietnam veteran and former police officer and firefighter. White, who is politically and socially conservative, has a difficult relationship with Milk, and develops a growing resentment for Milk when he opposes projects that White proposes.

Milk and White forge a complex working relationship. Milk is invited to, and attends, the christening of White's first child, and White asks for Milk's assistance in preventing a psychiatric hospital from opening in White's district, possibly in exchange for White's support of Milk's citywide gay rights ordinance. When Milk fails to support White because of the negative effect it will have on troubled youth, White feels betrayed, and ultimately becomes the sole vote against the gay rights ordinance. Milk also launches an effort to defeat Proposition 6, an initiative on the California state ballot in November 1978. Sponsored by John Briggs (Denis O'Hare), a conservative state legislator from Orange County, Proposition 6 seeks to ban gays and lesbians (in addition to anyone who supports them) from working in California's public schools. It is also part of a nationwide conservative movement that starts with the successful campaign headed by Anita Bryant and her organization Save Our Children in Dade County, Florida to repeal a local gay rights ordinance.

On November 7, 1978, after working tirelessly against Proposition 6, Milk and his supporters rejoice in the wake of its defeat. A desperate White favors a supervisor pay raise, but does not get much support, and shortly after supporting the proposition, resigns from the Board. He later changes his mind and asks to be reinstated. Mayor Moscone denies his request, after being lobbied by Milk.

On the morning of November 27, 1978, White enters City Hall through a basement window to conceal a gun from metal detectors. He requests another meeting with Moscone, who rebuffs his request for appointment to his former seat. Enraged, White shoots Moscone in his office and then goes to meet Milk, where he guns him down, with the fatal bullet delivered execution-style. The film suggests that Milk believed that White might be a closeted gay man.

The last scene is a candlelight vigil held by thousands for Milk and Moscone throughout the streets of the city. Pictures of the actual people depicted in the film, and brief summaries of their lives follow."
b1b2826a2726fe62ceae88b01bf0be24d95a9d39,train,"Margot (Nicole Kidman) is a successful but self-absorbed writer; it is suggested that she has borderline personality disorder. She brings her 11-year-old son Claude (Zane Pais) to spend a weekend visiting her free-spirited sister Pauline (Jennifer Jason Leigh) on the eve of Pauline's wedding to Malcolm (Jack Black) at their home on Long Island. Margot disapproves of Pauline's choice of fiance: Malcolm is an unsuccessful musician whom Margot considers ""completely unattractive"". While in town, Margot will also be interviewed in a local bookstore by Dick Koosman (Ciaran Hinds), a successful author with whom she is collaborating on a screenplay. Dick's teenage daughter Maisy (Halley Feiffer) also visits the house.

Margot and Pauline have an uneasy relationship. Margot disapproves of Pauline's life-choices - besides marrying Malcolm, Pauline is pregnant, a fact that she has not shared with Malcolm or her pre-teen daughter Ingrid. Pauline, meanwhile, resents Margot for writing and publishing thinly-disguised stories about her life. She is also incensed when Margot shares secrets told to her in confidence - including her pregnancy. Rather than confront each other, however, Pauline and Margot take out their frustrations on Malcolm and Claude, respectively.

Tensions come to a head twice. Margot's interview goes disastrously wrong when Dick's questions become personal. While Pauline interrogates him about emails he received from one of her 20-year-old students, Malcolm admits he kissed Maisy. Returning to the house, Pauline finds Maisy inside. Though Pauline says nothing, it is obvious to Maisy that Pauline knows the truth. When Dick finds out what happened, he chases and beats Malcolm.

Margot and Pauline get into a heated argument, unleashing years of resentment. But following a climactic moment, Pauline and Ingrid leave with Margot and Claude, leaving Malcolm behind.

The next day, Pauline calls Malcolm, intent on breaking up with him. When he begs for forgiveness, she gives in and takes him back.

Margot decides to stay with her sister, and puts Claude on a bus to Vermont so he can live with his father. As the bus pulls away with Claude, Margot has a change of heart and chases after it. Taking a seat next to a surprised Claude, Margot catches her breath."
141a5885bb6d8df56dadbd617b5dec7db102701d,train,"Mookie is a 25-year-old pizza delivery man living in Bedford-Stuyvesant, with his sister Jade. He and his girlfriend Tina have a toddler son named Hector. Mookie works at a local pizzeria owned by Sal, an Italian-American who has been in the neighborhood for 25 years. Sal's eldest son Pino is racist, and does not get along with Mookie. Because of this, Pino is at odds with both his father, who refuses to leave the majority African-American neighborhood, and his younger brother Vito, who is friendly with Mookie.

Many distinctive residents are introduced, including Da Mayor, a friendly drunk; Mother Sister, who watches the neighborhood from her brownstone; Radio Raheem, who blasts Public Enemy on his boombox wherever he goes; and Smiley, a mentally disabled man who meanders around the neighborhood trying to sell hand-colored pictures of Malcolm X and Martin Luther King Jr.

While at Sal's, Mookie's friend Buggin' Out questions Sal about his ""Wall of Fame"", a wall decorated with photos of famous Italian-Americans. Buggin' Out demands that Sal put up pictures of black celebrities since Sal's pizzeria is in a black neighborhood. Sal replies that it is his business, and that he can have whoever he wants on the wall. Buggin' Out attempts to start a boycott over the Wall of Fame.

During the day, local teenagers open a fire hydrant and douse the other neighbors to beat the heat wave before officers intervene. After a phone call, Mookie and Pino begin arguing over race. Mookie confronts Pino about his negative attitudes towards African Americans, although the latter's favorite celebrities are black. Various characters express racial insults: Mookie against Italians, Pino against African Americans, Latino Stevie against Koreans, white officer Gary Long against Puerto Ricans, and Korean  owner Sonny against Jews. Pino expresses his contempt for African Americans to Sal, but Sal insists that he will not leave the neighborhood.

That night, Buggin' Out, Radio Raheem, and Smiley march into Sal's and demand that Sal change the Wall of Fame. Raheem's boombox is blaring and Sal demands that he turn it off, but he refuses. Buggin' Out calls Sal and sons ""guinea bastards"" and threatens to close down the pizzeria until they change the Wall of Fame. Frustrated and angry, Sal calls Buggin' Out a ""nigger"" and destroys Raheem's boombox with a baseball bat. Raheem attacks Sal, leading to a fight that spills out into the street and attracts a crowd. The police arrive, break up the fight, and apprehend Raheem and Buggin' Out. Despite the pleas of onlookers, one officer refuses to release his chokehold on Raheem, killing him. Realizing that Raheem has been killed in front of witnesses, the officers place his body in the back of a squad car and drive off.

The onlookers, enraged about Radio Raheem's death, blame Sal and his sons. Da Mayor tries to convince the crowd that Sal was not responsible for his death but the crowd remain where they are. Mookie grabs a trash can and throws it through the window of Sal's pizzeria, sparking the crowd to rush into the store and destroy it. Smiley sets the building on fire, and Da Mayor pulls Sal, Pino, and Vito out of the mob's way. Firemen and riot patrols arrive to put out the fire and disperse the crowd. After they issue a warning, the firefighters turn their hoses on the rioters, leading to more fighting and arrests. Mookie and Jade sit on the curb, watching in disbelief. Smiley wanders back into the smoldering building and hangs one of his pictures on what is left of Sal's Wall of Fame.

The next day, after an argument with Tina, Mookie returns to Sal. He feels that Mookie had betrayed him, but Mookie demands his weekly pay. The two men argue and cautiously reconcile, and Sal finally pays Mookie. Mister Senor Love Daddy, a local DJ, dedicates a song to Radio Raheem.

The film ends with two quotations that express different views about violence, one by Martin Luther King and one by Malcolm X. It fades to a photograph of the two leaders shaking hands. Prior to the credits, Lee dedicates the film to the families of six victims of  brutality or racial violence: Eleanor Bumpurs, Michael Griffith, Arthur Miller, Jr., Edmund Perry, Yvonne Smallwood, and Michael Stewart."
